Power_mean,Amplitude_mean,Weighted_Mean_Frequency_mean,Power_std,Amplitude_std,Weighted_Mean_Frequency_std,Power_median,Amplitude_median,Weighted_Mean_Frequency_median,Genre
18384800168.099792,510.50046277224135,39640.09552204644,19013585755.37749,2.1959638577913116,20508.005311953675,13787401770.608154,511.42547425946594,37213.738667182086,[-2907 -3121 -3367 ...  1316  1265   865]
36617527066.0341,510.82668650051244,61146.670195418184,41587330832.20958,1.4105841613809198,35930.55675158347,20084324046.09881,511.30193908203773,53550.65671343085,[25206  7361 22622 ...  6953  7106  7986]
23107775664.45267,511.6719927594461,47724.06232000932,20458945689.58077,0.3127938434481394,22138.670944967926,14006225291.88678,511.7694533676924,43781.37142698464,[-3039 -3811 -3895 ...  4725  5345  3157]
7910745112.0383215,511.76046510759534,27532.62143979651,6354329047.977204,0.2637827687431983,11723.12888048501,6015947022.647872,511.8246998146786,25819.447234285577,[  -819   -595   -663 ... -11962 -13887 -13889]
20627347359.716846,511.82788510596527,57554.382943475255,11979953211.331926,0.17661733430736593,15962.308642855456,18896439811.644157,511.8782815725677,57912.51573042935,[ -4209  -3589  -2204 ... -10438 -10425 -14173]
11115311473.539608,511.856149058675,37281.48058083383,9664885838.312908,0.14191587795163232,22656.05694313862,9952162835.927713,511.899015950097,44765.38083782805,[ 1474  1489  1479 ... 11993 13501 14854]
4524755964.257094,511.4609842805775,18561.287717866904,4450241884.455983,0.43892008624871504,10529.448760866462,3300990686.743676,511.56899862125806,15849.151318080409,[-1115 -1419 -1519 ...  2915  2240   560]
4138873529.4798074,510.25194430787764,13763.650883352126,5070074146.685934,2.516809872252848,8304.665706787096,2486902547.2732754,511.3138679223649,12745.61162462068,[ -967 -1043  -770 ...  -986  -877  -177]
17492491510.14796,511.50830738480477,48449.505745288494,9083746288.539982,0.8264325020426836,17266.18108663696,15945995036.118816,511.72353188067336,45730.86111463932,[15446 13975 13481 ...  1187 -2550 -3964]
12586258316.606983,511.791879122507,50847.246684253274,11424017837.413076,0.2366472616586028,21452.34846585474,9188121723.325436,511.87133170755897,48166.5499384063,[ -1839   -835     25 ...  -9076  -8839 -11234]
16030925680.810024,511.7500888968465,35074.37362579267,11274645374.4599,0.2343313082126535,16589.912708282704,12678788953.291227,511.81010813385257,32288.90737307632,[-2054 -2480 -2853 ...   869    46  -519]
1907257195.2996974,511.1806662889943,10089.151693181511,2796383045.7805066,0.9574901559944686,5685.8403381932085,979307464.4519768,511.4775425586004,8941.475276120631,[  744  1662  2256 ... -2107 -2139 -1982]
12933230190.746645,511.7893952218578,45930.249984537266,9322967069.503918,0.19028295642708676,18769.89215434185,11074516034.546228,511.8426273889353,45599.54754775227,[  5449   6263   6453 ...  -8886 -13162 -12203]
14681648411.40036,511.61042270002946,27928.976400939093,14731315231.489708,0.37797275971709904,14653.079752480808,11408052345.07061,511.7209743683879,24587.514383266356,[-1115 -1113 -1086 ...  4245  6968  5224]
2784473336.572367,509.75666484896686,18975.811641431734,1594954435.9510736,1.0339029546001324,5620.649441729947,2418619633.8992662,509.91227118860473,18932.104296047954,[2564 2459 2403 ... -275  -14  351]
19498625778.21928,511.80843206288364,52734.468031296696,17704744340.59276,0.25427530438152396,31526.394038403472,13920987971.336132,511.8812095172972,44323.66032835956,[  593  -271   891 ... -3676 -1173  -138]
14047645767.587234,511.46679568498666,39017.63800771424,22970357238.704945,0.6684020281649767,38925.689740849644,5788308955.681946,511.67424761891715,25554.779995761033,[  45 -231  111 ... 5587 5424 5079]
9389442099.118736,511.0492734348163,40948.2245969204,4501541860.226258,0.8599003408934408,10794.984636093417,9095728684.81469,511.2967921742236,41082.9178787377,[-1117 -3565   969 ...  1684  7453  5484]
20359252315.9942,511.2573273212795,52620.23926111939,14232346343.604692,0.9425391072081825,22107.19550867019,16667654361.14344,511.61566327245487,49331.47205421137,[6545 6428 6690 ... 2446 2761 5867]
21816932124.79262,511.71287265856915,61956.40411339821,19542481051.19554,0.36805221083524914,31790.175589757182,15524280097.678627,511.831883730008,56531.90054234523,[ -6946  -2213  -6033 ... -16706 -28044 -12240]
30126227364.317295,511.6714824725802,84276.02004630439,22254974739.95954,0.3729163128840293,42564.15251789227,25388131592.343735,511.7937687720472,78327.76650233008,[-5939 -3747 -4165 ... -3303 -2490 -2211]
20678191678.316734,511.45580711934565,63721.505126926684,23948686398.879658,0.5485602053194522,40079.71808593403,12446696179.948662,511.5963360509381,57029.66369781983,[  1875   1998   2060 ... -12398 -13447 -19416]
19477242561.369743,511.8044719445224,52717.538253305494,17731890576.55982,0.261332515302753,31487.05380180763,13628505911.037783,511.88877199173123,44302.96299172875,[6547 5356 5373 ...   43 -524  398]
22581440538.21621,511.41392410863193,60396.6303025174,23315458755.30932,0.9726394497018355,38670.11473257303,14457816377.145542,511.7450321939361,50255.77029075583,[  -124   1397   1476 ... -10313  -8414 -10235]
22613574689.524914,511.68456249005885,55068.08810429447,24311607973.864124,0.5548718014879545,31147.832254784735,12631254424.178722,511.85356011609207,47781.59273842942,[1049 1405 1609 ... 1316 1927 2254]
18437261401.999107,511.49654563832064,39415.55349283813,17421901949.015686,0.7460684667341967,23406.476252731976,13487173144.230175,511.7443960460211,34959.697869560565,[ -978 -1795 -2113 ... -6906 -6928 -7220]
20205718971.571945,511.8098877199669,45157.28660021681,19136480913.36368,0.23778575049021508,26610.170490972796,13173218753.284477,511.88251814391356,39033.80257667959,[-135 -457 -306 ... 5473 1978 1510]
