Power_mean,Amplitude_mean,Weighted_Mean_Frequency_mean,Power_std,Amplitude_std,Weighted_Mean_Frequency_std,Power_median,Amplitude_median,Weighted_Mean_Frequency_median,Genre
27178308708.590984,511.7036976859441,60302.62953193523,6568048983.736714,0.23744754558082393,12620.794445055111,27601120667.813892,511.755456068193,61488.65977657751,[-4396 -6385 -1395 ...  7407  4929  1389]
23377929800.616966,511.7221163089308,62877.07565454421,6384931476.158138,0.2028147695071287,8733.414650960756,23210564189.245865,511.7597741389948,62088.00910569394,[  9668   7546  -1613 ... -10315  -2240   4366]
10095597118.287464,511.13776830484204,27051.92360880194,5624310611.934842,0.8383352671120105,10478.893372638038,9895050466.603722,511.36229131979877,25618.945032010284,[-1392 -3565  2352 ...   576  1842  2814]
19180426447.831287,511.6357198809867,47554.94564967193,10201281086.46529,0.256462356853035,13393.74557966212,17622860022.70124,511.6617553819058,47191.70149380302,[-3308 -3196 -2962 ... -1073 -3558 -6090]
19524459145.369926,511.7014259265169,56639.227444439995,7196189800.502554,0.21435245545945178,8798.28190775964,18422685003.226284,511.7409907443878,56400.077393998494,[ -336  3260  8557 ... -1406 -4256 -2617]
18807711515.64472,511.6914452946198,55067.25932110373,8437175867.065229,0.23976764372824746,11223.760262046633,18238748643.762077,511.74160146113405,54761.57332187731,[-13260 -10389  -8663 ...   4181   1061   -363]
20803603961.74346,511.67057907849477,57061.533720595966,10414003390.741198,0.25065622817875244,11821.960297376409,19084512605.41557,511.7306217739316,56686.58091074499,[-7939 -9392 -9744 ... -3848 -4385 -5542]
26402404123.95175,511.7170909210397,59703.045970910505,6999640208.541021,0.2061411145864415,11980.597087726506,26115960792.31742,511.74882708629434,59556.78974759388,[ 5387  1631  2755 ... -3849 -7903 -5586]
33478833698.67062,511.73353106452396,63087.97807924631,9482842303.951668,0.22441389249346086,10777.045451537013,33455893262.374393,511.78035913233487,62946.63447426984,[ 3184 -2708 -6154 ...   401  3538  6319]
25121007570.702564,511.7472250299511,73858.17093739624,10265621131.030838,0.1833021327359232,8109.588503351649,23243068727.349655,511.7846957989949,73626.75946396071,[-314   61 6972 ... 9096 5080 5849]
2939980824.552131,511.7314294658435,14481.42468221978,2875014173.1482105,0.2763775877847677,7852.671043193918,2190377831.8915076,511.81054723547817,12921.736814697419,[ 1355  1579  1861 ... -1894  -399  -375]
3486276224.9369335,511.5687368238073,16063.656481494194,3761260418.74607,0.5819452243599773,10359.35529181157,2248177901.014823,511.7195079532132,14083.80502674414,[ -962 -1217  -902 ...  -164 -1062   708]
7892609731.962799,511.80772073914824,23543.03441791492,5482367863.935665,0.16882359437791833,8720.636040615613,7122485085.406857,511.8464483217111,23774.5566257706,[3964 6457 9642 ...  560  983 1915]
3285606757.0876656,511.79643191332286,21330.676717541428,3538210038.621047,0.18720280505186024,10292.703777932415,2034165848.7407184,511.84431921504546,19113.55526275845,[ -993 -1290 -1615 ...  5783  5278  4182]
4210430878.7835774,511.7975979146308,23604.54567110811,3834037608.8591204,0.17944398091551383,11237.184626124452,3013090578.976014,511.8411267318839,21118.672907219523,[-1233 -1183 -1261 ...  1254  1871   962]
5088010455.12916,511.89040544483504,25155.052538708987,2066729118.5423887,0.08780860525248668,7761.773447692935,5263246615.048446,511.91107247962606,25457.08342292335,[-390  -43 2405 ... 7330 8246 8598]
3126909976.277431,511.81375071977976,14702.870349709106,2452395378.767609,0.17410661334826344,6245.65298651426,2408547055.6152487,511.865032398587,13241.857930420818,[ 171   20  142 ... -489 -590 -912]
3556683626.477991,511.60005921179805,17700.395015504644,1797917444.193204,0.31929250644081597,5382.589919468161,3193071159.2198677,511.66946218804543,18119.820696086037,[1221  977  782 ... 3037 2342 1844]
4580855228.329998,511.6461170717306,22088.147903532492,3968139746.6400843,0.31869294686943184,9175.259770436764,3313092757.95487,511.74133995829715,19955.075156152518,[ -174  -163  -325 ... -3793 -3865 -4200]
4334581119.165068,511.67968193573796,12937.01831603989,5700716605.004088,0.2918960712818041,9917.660573099241,1631612060.3848882,511.76087195772374,9045.190322848126,[ 965 1731 2688 ... 1061 1192 1346]
5251997450.325935,511.3680632626493,22733.09258283405,3038762238.0237393,0.8174866148880308,12298.984304009035,4979478260.256126,511.61847842811255,21847.574871772795,[3077 3003 2967 ...  368  470  558]
6001402971.591411,511.7644376311781,17369.298261332395,4269857119.9241295,0.2135564193341182,7419.476353766246,5571036529.996437,511.820530802481,17641.375412088706,[ 6468  6331  5838 ...  -516 -1360 -1914]
2914207698.7184505,511.7570480833362,14386.57034381895,3118431682.441832,0.2108253566450456,7299.995225164237,1932920078.7667904,511.8138034519585,13339.366922467356,[-6011 -4490 -4024 ... -3006 -2726 -1865]
864592526.0222068,511.4857751047756,5045.206818329108,960726974.4994164,0.6244193548008492,4174.641501804851,492362267.7276641,511.67123970468776,4050.0762373742477,[-2109 -2200 -2338 ...   686   836   958]
4810442168.231068,511.7486403110576,17318.694470672483,4371102586.245573,0.2534872744010549,9177.9146406053,4184523047.083688,511.82700854815914,15977.916896056639,[ -826 -1619 -3069 ...  -218   -93    55]
3270306936.8961134,511.7367874220586,14946.718122885857,2777544986.0184636,0.24340629908970407,8424.928516146907,2630381501.38931,511.80117101559784,13081.577342476441,[-1209 -1021  -719 ...   608   686   733]
4976520674.11632,510.8992511939731,17776.262368137453,3711202889.0640016,1.0291717752433662,7493.61980375462,3985276651.0686054,511.19113094078676,16331.363648333936,[6463 5934 5208 ... 2669 2479 2127]
6335802401.196545,511.89628348937055,29267.015317230005,3694108939.918207,0.09026218274022457,11239.826709730845,5916999578.998337,511.9191130873749,28315.434390718616,[-3525 -5194 -4240 ...  3921  4203  4205]
4289649025.126427,511.81800297596965,17810.8128095764,3157190259.578246,0.16167791691128414,6396.131280234258,3884433796.39391,511.857704059138,17217.497837343275,[-1156 -1082  -972 ...   239   155   224]
6908484196.727476,511.5702325310665,21378.165238212387,5543690162.963071,0.38185573550657087,10172.348016192609,5665639966.86218,511.6871950570151,19752.569526179912,[ -729  -791  -877 ... -4932 -5771 -5641]
3713997275.0665646,511.8006234883259,10358.765400076809,5060666969.986857,0.15523349950563373,5306.642759593813,1884821189.4394712,511.8359343427999,9082.462475709024,[  -43  -102  -242 ... -1435 -1464 -1510]
4975826807.472765,511.45748723503834,23079.187990099574,3646455218.807507,0.41792116584006317,9416.436380567511,3969201914.4516535,511.5335033410683,20768.177928037196,[3128 3310 3520 ... 1412  773 -487]
2129001943.4954393,511.81841519829936,10929.534563911788,2413887597.559875,0.17005902818695431,6861.700062893236,1250327601.441976,511.86316930956804,9785.571821598856,[ -361  -300  -266 ... -1450 -1231 -1046]
5780213472.217268,511.88046034100347,24532.60885433885,5567753638.562694,0.1208404792243596,13972.05512760604,3684301775.9786367,511.91407514007585,22010.669649540345,[   75   470   782 ... -5382 -3291   879]
3360640067.924686,511.832052276456,17978.744422018182,4086627605.913272,0.2290605575472649,10448.52422976303,1422808838.7331333,511.91608305821643,15382.215885887646,[ -92 -413 -406 ... 3846 4294 4136]
4841304538.63234,511.71230341665756,24096.397174351718,4215374595.9845304,0.425287370074012,9388.471156242143,3912383688.998511,511.8590674242837,23601.600446245357,[-2361  -701  1872 ...   403   774   999]
336340944.4942619,511.76134088219766,4339.718947542488,556913021.674324,0.21887918174654677,3830.8746633500023,135124735.35110533,511.8148360902138,3168.9390587393355,[  236   243   227 ... -1110 -2258 -2458]
2614895403.3250847,511.41622556176674,16139.978915145106,2179108584.763311,0.615118553702546,8332.310741615378,2015771305.3482533,511.5918379564763,14446.682918846509,[  737  1100  1505 ... -1764 -2280 -3166]
4052673822.835291,511.5727111752413,23539.807073858385,3575741277.670002,0.2869748466148842,10867.06388591116,2893023490.7886744,511.62872842658845,20995.269101191538,[-360 2174 1718 ... -101  500  213]
4392757732.703058,511.86369040983936,31989.762222936064,3797886754.087949,0.14436452738130673,14440.793114570122,3417735177.5697336,511.9122492741541,31268.522894154386,[3935 5600 3847 ... 1934 2286 4385]
5940852602.283352,511.89661515284246,28406.384944557907,5083381387.225708,0.08642813477173382,14809.995419327133,4600754894.636779,511.9183257569719,25558.214554965205,[ 1346  1331  1495 ... -1555 -1812 -1152]
5899069157.109276,511.6701426878992,27854.68546948397,3587948002.414424,0.29086995744109617,12046.582089626083,5139741056.115631,511.74451671206685,25359.558292053563,[3358 2641 3289 ... 2915 3865 5343]
6212591122.924927,511.8382177228421,27682.682399049987,3357858940.030459,0.1397329240435773,9621.061335110073,5562522899.513218,511.8729312677325,25550.710592197174,[2127 1856 2628 ...  388 -721 -270]
