Power_mean,Amplitude_mean,Weighted_Mean_Frequency_mean,Power_std,Amplitude_std,Weighted_Mean_Frequency_std,Power_median,Amplitude_median,Weighted_Mean_Frequency_median,Genre
6071335975.621988,511.25423640111165,39929.44785303072,2651790208.8778806,0.5159283653395619,6528.984529827711,5349556167.408855,511.3294633430228,38831.6145225008,[-4010 -1612  1455 ... -5845 -2753  -933]
4242116237.7417965,511.5281035326089,30642.181765485453,1865565645.3402436,0.41085123589866335,6103.555659329092,3754233144.6155043,511.65050261236286,30236.983227145545,[3817 3914 4044 ...  612 2141 1138]
7949605711.066259,511.82003278448764,40205.91001104919,3646398603.263382,0.15212077168233484,10671.497104224178,7516241159.645342,511.85553595639135,40457.99728004225,[ -768 -3607 -3821 ...  3342  2138  2759]
10188184109.985355,510.39463094829193,48152.51474363173,5404464408.809362,0.5393107121472296,10418.7899912912,9145920126.938099,510.4871462603763,47729.0421364028,[ 1297   724  -410 ... -2005 -1362  2135]
1806366389.9579315,511.68065116241917,22661.656656195486,866191213.051932,0.2843191861624605,5175.267437413566,1633743456.4723125,511.7481303715757,22517.156267964056,[-1368 -2261 -1438 ...  1174  1124   -59]
7011976101.723674,510.8616887606803,34759.20787700696,6657886493.530925,0.3648199233169033,11037.073589597854,4913637799.083502,510.88895742038034,32834.12970048596,[-7875 -9336 -9901 ... -2293  -440 -1653]
1150236473.2863812,511.78005313406476,17383.27264352401,621933830.0473975,0.20020909213430657,4720.885863367218,958325135.5693109,511.8367567743841,16789.48160711831,[   59   961   218 ... -4171 -2791 -2828]
2165021248.029824,511.73107017320365,22322.811758886422,1453683543.170543,0.25416607458049684,3968.8235831805036,1623989708.6838858,511.80736591058036,21814.49200546141,[ 1140  2768  2190 ... -3386 -4030 -5204]
1570116857.0071084,511.76531054467966,16477.41912293343,1154162146.2226732,0.19381043792704794,6456.343293325596,1280480042.1959662,511.8117643926424,15633.492485253137,[ -956  -795 -1261 ...  3927  2038  1358]
43094809400.936,511.562009131358,79503.77471191766,13207877851.924717,0.37721702233195425,13722.720955329196,43624670469.98737,511.6705062711752,79738.78354327746,[  2350   1233    581 ... -10230  -8837  -3914]
6140555275.124289,511.85517872082374,42125.07039705447,2156927171.995389,0.11958553828115932,7734.017799756814,5665360525.47533,511.88325106170146,40976.32442448125,[-6128 -3721 -2007 ...   457  2964  3862]
23451768168.03534,511.8003535178154,78926.72424463113,5031997924.623908,0.17168911390689284,8306.311163038108,23090909001.629627,511.83869080644206,79323.84790800515,[-1655  8580 10888 ...  4846  7201  2792]
5757017306.007456,511.7829551235153,39351.23354829893,1805025556.0478806,0.19086908594880386,6844.319451857619,5435780715.8467,511.8366393492138,38660.491411999625,[ 5981  1561  1862 ... -2353    40   -68]
3312237904.972361,511.7873306587565,31651.107948158144,1280549808.428971,0.18106724905160615,6306.241238536476,3056296604.6996565,511.8316485780536,31425.820920649672,[-1881   206  2118 ...  2060   898 -1568]
2740006746.88667,511.78870703034556,26101.761060904122,1288853209.8430495,0.23819545511894585,7293.204320174837,2440390119.4668074,511.84492360179706,25300.81278244213,[ 4261  5213  3206 ... -6021 -7502 -6401]
5496794031.477489,511.7981631216102,36060.56074417823,2459072829.100925,0.1528366812803905,7053.342575126831,4897176915.84346,511.82626719015167,35498.57091558023,[ 4882   776 -5380 ... -1158 -1141 -1004]
