Power_mean,Amplitude_mean,Weighted_Mean_Frequency_mean,Power_std,Amplitude_std,Weighted_Mean_Frequency_std,Power_median,Amplitude_median,Weighted_Mean_Frequency_median,Genre
1611142684.3690772,510.06742266470843,10697.751644287277,2855460352.7440386,2.25033399423341,10632.01816348389,377652113.77495486,510.87770084868964,5956.750320355032,[-303 -386 -449 ...  233  184  184]
331814739.83548456,510.52007715935366,4513.18291539047,531652273.4092024,2.6009502735756858,4276.6376755756855,138714453.96509957,511.2159842266064,3137.8050584052526,[ 79 180 284 ...  66  82  39]
3275292088.9927163,511.80441193916556,14060.015679144355,2368912097.9430933,0.17359542239293188,7589.113935422671,2840764895.044631,511.8569147869929,13684.063528306819,[ 110  161  124 ... 1865 1683 1248]
2127367079.1841652,511.7220185166767,10374.234577962581,2397016281.692259,0.25499556004631296,7381.887621420284,1115294382.27041,511.79413726703007,8660.937740313222,[ 967 1579 1373 ... -834 -853 -778]
6106601852.583785,511.7164656645258,13159.05636312135,5081989091.008926,0.22466198878688057,6319.192985359025,4648539289.815198,511.7648794227462,11970.037605954265,[3999 7354 6444 ...  381 1205 1814]
6011018805.325082,511.2299969757761,15115.649448501146,5892508010.093569,1.6990262417152064,9178.658633099283,4340299209.665524,511.6253242677121,13911.6058173284,[2180 5396 7600 ...  110 -213 -237]
4820258100.453018,511.53495409661105,15545.108515540043,3621732382.073051,0.5651934766740352,8387.052286206223,4079397898.7286077,511.7064256806011,14973.922230710068,[2731 4786 4819 ...  279  154  121]
4816996864.852782,511.6606940002406,11174.725005725406,4700572905.565096,0.3895446247518902,5971.512871241343,3545986958.9319115,511.7923026678605,10396.304412882877,[ -776 -1098  -753 ... -3179 -1938  -582]
6763680515.918314,511.60258614707845,18171.664646548932,4953922149.888018,0.36919774348261575,7366.429087034385,5641585556.367605,511.6965020622417,17867.8366844693,[1863 2479 1320 ... 1256 1118  835]
3495450043.058773,511.64833213729554,10184.169937996265,2248922992.1082993,0.32598307979594976,3428.7903187794095,3209417235.813869,511.71649990543096,9978.81325017368,[2786 4672 5017 ... -606 -765 -940]
2527066869.5613236,511.4603074943263,10346.228007134672,2996345927.975764,0.5700278325372331,9294.974578737454,1253910643.6975884,511.63242675883544,6323.212232134719,[ 271  337  198 ... -704 -708 -919]
